# Student number: r0123456
# Iteration, Elapsed time, Mean value, Best value, Cycle
0,1.782829999923706,105988.88712290523,81095.33518939055,3,11,14,23,27,21,25,18,15,10,13,17,19,24,4,26,20,28,22,16,12,6,8,7,0,2,1,5,9,
1,2.8458938598632812,99869.73908736285,74267.3477606531,3,4,26,15,11,8,18,23,13,9,10,12,14,7,1,5,0,2,6,21,27,20,28,17,24,25,16,19,22,
2,3.9562923908233643,94389.10133576283,69811.84890066781,17,13,21,24,28,20,14,16,18,19,27,15,22,12,11,23,26,25,2,8,10,5,4,7,3,6,1,9,0,
3,5.074370622634888,90250.9285937089,69811.84890066781,17,13,21,24,28,20,14,16,18,19,27,15,22,12,11,23,26,25,2,8,10,5,4,7,3,6,1,9,0,
4,6.243634462356567,87105.59639229841,65436.29679502008,9,3,7,10,6,1,4,8,2,5,0,20,28,27,21,17,25,13,12,11,14,23,15,22,16,18,19,24,26,
5,7.437897205352783,84540.68157962093,65436.29679502008,9,3,7,10,6,1,4,8,2,5,0,20,28,27,21,17,25,13,12,11,14,23,15,22,16,18,19,24,26,
6,8.616700887680054,83127.85722961691,65436.29679502008,9,3,7,10,6,1,4,8,2,5,0,20,28,27,21,17,25,13,12,11,14,23,15,22,16,18,19,24,26,
7,9.77472734451294,81467.69329357833,62108.601846044665,26,23,19,15,22,27,20,28,21,16,18,24,25,12,10,5,1,8,2,7,3,6,9,0,4,17,13,11,14,
8,10.942306518554688,80327.22536334996,62108.601846044665,26,23,19,15,22,27,20,28,21,16,18,24,25,12,10,5,1,8,2,7,3,6,9,0,4,17,13,11,14,
9,12.099272966384888,79542.82651814596,62108.601846044665,26,23,19,15,22,27,20,28,21,16,18,24,25,12,10,5,1,8,2,7,3,6,9,0,4,17,13,11,14,
10,13.224570035934448,78879.07365111783,62108.601846044665,26,23,19,15,22,27,20,28,21,16,18,24,25,12,10,5,1,8,2,7,3,6,9,0,4,17,13,11,14,
11,14.387560367584229,78283.09315298284,62108.601846044665,26,23,19,15,22,27,20,28,21,16,18,24,25,12,10,5,1,8,2,7,3,6,9,0,4,17,13,11,14,
12,15.554494380950928,77700.43781300054,61449.76083234273,19,17,20,28,22,15,21,16,9,10,6,0,5,1,3,8,4,7,2,11,13,24,27,23,26,25,14,18,12,
13,16.78464150428772,77149.00617306793,60919.75169113739,15,26,24,27,28,23,19,8,2,3,11,12,5,0,6,7,10,4,1,9,18,13,21,16,22,14,17,20,25,
14,17.965679168701172,76788.055857573,60919.75169113739,15,26,24,27,28,23,19,8,2,3,11,12,5,0,6,7,10,4,1,9,18,13,21,16,22,14,17,20,25,
15,19.14720129966736,76710.67811582917,60919.75169113739,15,26,24,27,28,23,19,8,2,3,11,12,5,0,6,7,10,4,1,9,18,13,21,16,22,14,17,20,25,
16,20.379401445388794,76654.27562171122,60919.75169113739,15,26,24,27,28,23,19,8,2,3,11,12,5,0,6,7,10,4,1,9,18,13,21,16,22,14,17,20,25,
17,21.582193613052368,76330.79594367291,58149.66608027402,28,19,23,24,12,7,10,4,0,5,9,1,3,6,2,8,11,13,15,27,22,20,17,16,21,25,14,18,26,
18,22.790122985839844,76396.96641460269,57594.259815353034,13,18,22,25,26,28,16,17,19,23,24,27,15,20,21,14,11,9,8,5,4,1,0,10,7,2,12,6,3,
19,24.028455018997192,75940.6516960195,57594.259815353034,13,18,22,25,26,28,16,17,19,23,24,27,15,20,21,14,11,9,8,5,4,1,0,10,7,2,12,6,3,
20,25.267253875732422,75866.8657929514,57594.259815353034,13,18,22,25,26,28,16,17,19,23,24,27,15,20,21,14,11,9,8,5,4,1,0,10,7,2,12,6,3,
21,26.530401945114136,76007.30786519437,57594.259815353034,13,18,22,25,26,28,16,17,19,23,24,27,15,20,21,14,11,9,8,5,4,1,0,10,7,2,12,6,3,
