# Student number: r0123456
# Iteration, Elapsed time, Mean value, Best value, Cycle
0,2.0986812114715576,105997.51310978421,77582.36754813093,20,24,26,13,16,22,3,19,25,28,17,12,5,8,9,1,6,11,14,21,18,27,23,15,10,7,0,4,2,
1,3.846205234527588,100058.95783286379,72659.18369917905,15,28,12,14,16,21,26,18,6,2,5,0,1,24,27,20,13,22,19,25,23,17,7,4,10,9,3,8,11,
2,5.688587427139282,94673.28522410819,70566.26526316644,26,28,10,7,3,21,25,16,13,8,12,1,4,5,0,9,18,14,24,17,22,20,27,19,23,15,11,2,6,
3,7.508922100067139,90289.00490100238,63778.42590478471,0,9,5,2,7,3,6,8,1,4,10,14,20,12,21,13,19,15,23,26,27,24,25,11,22,16,28,17,18,
4,9.380258321762085,87087.30142734564,63778.42590478471,0,9,5,2,7,3,6,8,1,4,10,14,20,12,21,13,19,15,23,26,27,24,25,11,22,16,28,17,18,
5,11.264687776565552,84627.14663859243,63778.42590478471,0,9,5,2,7,3,6,8,1,4,10,14,20,12,21,13,19,15,23,26,27,24,25,11,22,16,28,17,18,
6,13.10556173324585,83220.92888591182,63778.42590478471,0,9,5,2,7,3,6,8,1,4,10,14,20,12,21,13,19,15,23,26,27,24,25,11,22,16,28,17,18,
7,14.97955060005188,81884.38684760139,63778.42590478471,0,9,5,2,7,3,6,8,1,4,10,14,20,12,21,13,19,15,23,26,27,24,25,11,22,16,28,17,18,
8,16.881776809692383,81029.45349330659,63778.42590478471,0,9,5,2,7,3,6,8,1,4,10,14,20,12,21,13,19,15,23,26,27,24,25,11,22,16,28,17,18,
9,18.806875705718994,80005.46376755708,62165.97329876895,3,7,10,5,1,6,2,4,9,13,14,28,21,18,26,23,24,25,22,12,27,17,20,15,19,16,8,11,0,
10,20.712310791015625,79451.05473540109,62165.97329876895,3,7,10,5,1,6,2,4,9,13,14,28,21,18,26,23,24,25,22,12,27,17,20,15,19,16,8,11,0,
11,22.622046947479248,78684.28554125088,62165.97329876895,3,7,10,5,1,6,2,4,9,13,14,28,21,18,26,23,24,25,22,12,27,17,20,15,19,16,8,11,0,
12,24.567119121551514,78309.01439907876,62165.97329876895,3,7,10,5,1,6,2,4,9,13,14,28,21,18,26,23,24,25,22,12,27,17,20,15,19,16,8,11,0,
13,26.484153270721436,78020.9802007763,59657.51124804874,1,5,3,6,2,4,8,10,11,7,0,9,12,24,26,27,23,15,20,17,22,13,19,14,21,25,16,18,28,
14,28.37065601348877,77606.55282933568,59657.51124804874,1,5,3,6,2,4,8,10,11,7,0,9,12,24,26,27,23,15,20,17,22,13,19,14,21,25,16,18,28,
